,date,headline,source,polarity,subjectivity
222,7/2/2019 6:14:00 PM - ,Facebook Earnings: Mark Your Calendar  ,Motley Fool,0.0,0.0
223,7/2/2019 6:09:00 PM - ,Is Tesla (TSLA) Trying to Grow Too Quickly? Former GE Exec Thinks So  ,Zacks.com,0.0,0.0
224,7/2/2019 6:05:00 PM - ,Why Shares of Deere & Co. Soared 18.2% in June  ,Motley Fool,0.0,0.0
225,7/2/2019 5:57:00 PM ,Brazil lower house speaker sees pension reform savings closer to 1 trillion reais  ,Reuters,0.0,0.0
226,7/2/2019 5:55:00 PM ,"U.S. slaps duties on steel from Vietnam originally produced in South Korea, Taiwan  ",Reuters,0.375,0.75
227,7/2/2019 5:50:20 PM - ,JinkoSolar (JKS) Outpaces Stock Market Gains: What You Should Know  ,Zacks.com,0.0,0.0
228,7/2/2019 5:50:19 PM - ,Cadence Design Systems (CDNS) Outpaces Stock Market Gains: What You Should Know  ,Zacks.com,0.0,0.0
229,7/2/2019 5:50:11 PM - ,Rent-A-Center (RCII) Outpaces Stock Market Gains: What You Should Know  ,Zacks.com,0.0,0.0
230,7/2/2019 5:50:10 PM - ,CenturyLink (CTL) Stock Sinks As Market Gains: What You Should Know  ,Zacks.com,-0.1,0.0
231,7/2/2019 5:50:10 PM - ,Zynerba Pharmaceuticals (ZYNE) Outpaces Stock Market Gains: What You Should Know  ,Zacks.com,0.0,0.0
232,7/2/2019 5:50:10 PM - ,Medtronic (MDT) Stock Sinks As Market Gains: What You Should Know  ,Zacks.com,-0.1,0.0
233,7/2/2019 5:50:10 PM - ,Teva Pharmaceutical Industries Ltd. (TEVA) Outpaces Stock Market Gains: What You Should Know  ,Zacks.com,0.0,0.0
234,7/2/2019 5:50:10 PM - ,Enova International (ENVA) Outpaces Stock Market Gains: What You Should Know  ,Zacks.com,0.0,0.0
235,7/2/2019 5:50:10 PM - ,McDonald's (MCD) Outpaces Stock Market Gains: What You Should Know  ,Zacks.com,0.0,0.0
236,7/2/2019 5:50:09 PM - ,Berkshire Hathaway Inc. (BRK.B) Stock Sinks As Market Gains: What You Should Know  ,Zacks.com,-0.1,0.0
237,7/2/2019 5:47:00 PM ,Illinois GO bond yields climb in the wake of legal challenge to debt  ,Reuters,0.2,0.2
238,7/2/2019 5:45:22 PM - ,Energy Transfer LP (ET) Outpaces Stock Market Gains: What You Should Know  ,Zacks.com,0.0,0.0
239,7/2/2019 5:45:22 PM - ,Advanced Micro Devices (AMD) Gains But Lags Market: What You Should Know  ,Zacks.com,0.4,0.6
240,7/2/2019 5:45:22 PM - ,Ford (F) Stock Sinks As Market Gains: What You Should Know  ,Zacks.com,-0.1,0.0
241,7/2/2019 5:45:22 PM - ,Arbor Realty Trust (ABR) Stock Sinks As Market Gains: What You Should Know  ,Zacks.com,-0.1,0.0
242,7/2/2019 5:45:22 PM - ,CVS Health (CVS) Stock Sinks As Market Gains: What You Should Know  ,Zacks.com,-0.1,0.0
243,7/2/2019 5:45:21 PM - ,Nokia (NOK) Outpaces Stock Market Gains: What You Should Know  ,Zacks.com,0.0,0.0
244,7/2/2019 5:45:21 PM - ,Netflix (NFLX) Gains But Lags Market: What You Should Know  ,Zacks.com,0.0,0.0
245,7/2/2019 5:45:21 PM - ,Enterprise Products Partners (EPD) Outpaces Stock Market Gains: What You Should Know  ,Zacks.com,0.0,0.0
246,7/2/2019 5:45:21 PM - ,Johnson & Johnson (JNJ) Outpaces Stock Market Gains: What You Should Know  ,Zacks.com,0.0,0.0
247,7/2/2019 5:45:21 PM - ,Visa (V) Outpaces Stock Market Gains: What You Should Know  ,Zacks.com,0.0,0.0
248,7/2/2019 5:45:20 PM - ,3M (MMM) Stock Sinks As Market Gains: What You Should Know  ,Zacks.com,-0.1,0.0
249,7/2/2019 5:45:20 PM - ,"Sunworks, Inc. (SUNW) Stock Sinks As Market Gains: What You Should Know  ",Zacks.com,-0.1,0.0
250,7/2/2019 5:45:20 PM - ,The Trade Desk (TTD) Gains But Lags Market: What You Should Know  ,Zacks.com,0.0,0.0
251,7/2/2019 5:45:20 PM - ,Twilio Inc. (TWLO) Outpaces Stock Market Gains: What You Should Know  ,Zacks.com,0.0,0.0
252,7/2/2019 5:45:20 PM - ,Twitter (TWTR) Outpaces Stock Market Gains: What You Should Know  ,Zacks.com,0.0,0.0
253,7/2/2019 5:45:20 PM - ,Exxon Mobil (XOM) Stock Sinks As Market Gains: What You Should Know  ,Zacks.com,-0.1,0.0
254,7/2/2019 5:45:19 PM - ,Alphabet (GOOGL) Outpaces Stock Market Gains: What You Should Know  ,Zacks.com,0.0,0.0
255,7/2/2019 5:45:19 PM - ,Bank of America (BAC) Stock Sinks As Market Gains: What You Should Know  ,Zacks.com,-0.1,0.0
256,7/2/2019 5:45:19 PM - ,Boeing (BA) Stock Sinks As Market Gains: What You Should Know  ,Zacks.com,-0.1,0.0
257,7/2/2019 5:45:18 PM - ,Kohl's (KSS) Stock Sinks As Market Gains: What You Should Know  ,Zacks.com,-0.1,0.0
258,7/2/2019 5:43:00 PM - ,Here's Why Heico Shares Jumped 10.1% in June  ,Motley Fool,0.0,0.0
259,7/2/2019 5:41:00 PM ,U.N. aviation agency to review global pilot training in shadow of 737 MAX crashes  ,Reuters,0.0,0.0
260,7/2/2019 5:31:00 PM - ,Gaming Stocks to Consider After Macau Revenues Rise  ,Zacks.com,0.0,0.0
261,7/2/2019 5:30:00 PM ,Solar eclipse plunges Chile into darkness  ,Reuters,0.0,0.0
262,7/2/2019 5:26:00 PM ,Mexico buses home migrants who gave up on U.S. asylum claims  ,Reuters,0.0,0.0
263,7/2/2019 5:26:00 PM ,Canada 'confident' U.S. raised issue of detained Canadians with China -Trudeau  ,Reuters,0.5,0.8333333333333334
264,7/2/2019 5:23:00 PM ,Occidental urges shareholders to reject activist Icahn's proposal  ,Reuters,0.0,0.0
265,7/2/2019 5:15:00 PM ,Venezuela's Guaido says 'never' a good moment to negotiate with Maduro  ,Reuters,-0.35,0.6000000000000001
266,7/2/2019 5:09:00 PM - ,Puma Biotech Submits sNDA for Breast Cancer Drug Nerlynx  ,Zacks.com,0.0,0.0
267,7/2/2019 5:08:00 PM - ,Is AbbVie a Buy?  ,Motley Fool,0.0,0.0
268,7/2/2019 5:05:00 PM - ,IBM's Blockchain Shipping Platform May Have Just Hit Critical Mass  ,Motley Fool,0.0,0.8
269,7/2/2019 5:02:00 PM - ,Activision Adds 2 More Teams in Call of Duty Esports League  ,Zacks.com,0.5,0.5
270,7/2/2019 5:01:00 PM - ,Coal-Fired Power Plants Just Had Their Worst Month in Decades  ,Motley Fool,-1.0,1.0
271,7/2/2019 5:00:21 PM - ,What Happened in the Stock Market Today  ,Motley Fool,0.0,0.0
272,7/2/2019 5:00:00 PM ,Singapore wealth fund GIC warns of low returns amid trade war  ,Reuters,0.0,0.3
273,7/2/2019 4:56:00 PM - ,Pfizer's Eucrisa Proves Safety in Kids with Atopic Dermatitis  ,Zacks.com,0.3,0.0
274,7/2/2019 4:51:00 PM - ,Acuity Sacrifices Sales for Margin Improvement  ,Motley Fool,0.0,0.0
275,7/2/2019 4:48:00 PM ,"Weak economic data, tariff concerns weigh on stocks globally  ",Reuters,-0.05833333333333333,0.27499999999999997
276,7/2/2019 4:48:00 PM - ,It’s Time for a Midyear Portfolio Wellness Check  ,Motley Fool,0.0,0.0
277,7/2/2019 4:46:00 PM ,Pentagon says China missile test in South China Sea 'disturbing'  ,Reuters,-0.5,0.8
278,7/2/2019 4:45:06 PM - ,"Market Close Report: NASDAQ Composite index closes at 8,109.09 up 17.93 points  ",NASDAQ.com News,0.0,0.0
279,7/2/2019 4:43:58 PM - ,"Nasdaq Today: Use Caution on Apple, Roku and Uber?   ",InvestorPlace Media,0.0,0.0
280,7/2/2019 4:42:24 PM - ,"Dow Jones Today: More Trade Tiffs, But It’s Not China This Time  ",InvestorPlace Media,0.5,0.5
281,7/2/2019 4:35:09 PM - ,New York Mortgage Trust Breaks Below 200-Day Moving Average - Notable for NYMT  ,BNK Invest,0.1621212121212121,0.4515151515151515
282,7/2/2019 4:33:00 PM - ,"Why EOG Resources, Acuity Brands, and BlackLine Slumped Today  ",Motley Fool,0.0,0.0
283,7/2/2019 4:32:00 PM - ,"Why Maxar Technologies, Amarin, and Revolve Group Jumped Today  ",Motley Fool,0.0,0.0
284,7/2/2019 4:30:00 PM - ,Bearish Signs and Antitrust Tensions  ,Motley Fool,0.0,0.0
286,7/2/2019 4:29:24 PM - ,"After Hours Most Active for Jul 2, 2019 :  BX, HGV, S, ATUS, NKE, STT  ",NASDAQ.com News,0.18333333333333335,0.55
287,7/2/2019 4:27:00 PM ,U.S. states urge CFPB not to dilute rule that limits bank overdraft fees  ,Reuters,0.0,0.0
288,7/2/2019 4:26:51 PM - ,Relative Strength Alert For The Gap  ,BNK Invest,0.0,0.0
289,7/2/2019 4:26:00 PM ,"Tesla Model 3 deliveries beat Wall Street targets, shares up 7%  ",Reuters,0.0,0.0
290,7/2/2019 4:26:00 PM ,"Tesla delivers record number of electric cars in quarter, shares up 8%  ",Reuters,0.0,0.0
291,7/2/2019 4:26:00 PM ,"Tesla delivers record number of electric cars in quarter, shares up 7%  ",Reuters,0.0,0.0
292,7/2/2019 4:23:17 PM - ,Greenbrier Companies Inc (GBX) Q3 2019 Earnings Call Transcript  ,Motley Fool,0.0,0.0
293,7/2/2019 4:22:00 PM - ,Guidewire (GWRE) Strengthens PartnerConnect Alliance Program  ,Zacks.com,0.0,0.0
294,7/2/2019 4:21:27 PM - ,Bullish Two Hundred Day Moving Average Cross - FCPT  ,BNK Invest,-0.075,0.19999999999999998
295,7/2/2019 4:21:00 PM ,Vivendi urges Mediaset to revoke loyalty share scheme  ,Reuters,0.0,0.0
296,7/2/2019 4:15:00 PM ,US STOCKS-Stocks edge higher as trade enthusiasm wanes  ,Reuters,0.25,0.5
297,7/2/2019 4:15:00 PM ,Stocks edge higher as trade enthusiasm wanes  ,Reuters,0.25,0.5
298,7/2/2019 4:12:00 PM ,U.S. court allows more time for Puerto Rico board reappointments  ,Reuters,0.5,0.5
299,7/2/2019 4:11:00 PM - ,How To Profit Off Of The Gambling Capital Of The World  ,Zacks.com,0.0,0.0
300,7/2/2019 4:08:00 PM ,Wall St ends higher  ,Reuters,0.25,0.5
301,7/2/2019 4:08:00 PM ,US STOCKS SNAPSHOT-Wall St ends higher  ,Reuters,0.25,0.5
302,7/2/2019 4:08:00 PM - ,Here's Why Amarin Rose as Much as 16.3% Today  ,Motley Fool,0.4,0.575
303,7/2/2019 4:05:59 PM - ,AMOV Crosses Above Key Moving Average Level  ,BNK Invest,-0.049999999999999996,0.5
304,7/2/2019 4:05:32 PM - ,Foot Locker Becomes Oversold  ,BNK Invest,0.0,0.0
306,7/2/2019 4:05:25 PM - ,Parker Hannifin (PH) Shares Cross Below 200 DMA  ,BNK Invest,0.0,0.0
307,7/2/2019 4:04:28 PM - ,"5 Top Stock Trades for Wednesday: NKE, AMRN, GS  ",InvestorPlace Media,0.5,0.5
308,7/2/2019 4:00:04 PM - ,"Pre-Market Earnings Report for July 3, 2019 :  ISCA  ",NASDAQ.com News,0.0,0.0
309,7/2/2019 3:58:00 PM - ,Why Phillips 66’s Stock Popped 15% in June  ,Motley Fool,0.0,0.0
310,7/2/2019 3:56:06 PM - ,"Health Care Sector Update for 07/02/2019: WMGI,CUR,AMRN,NTGN  ",MT Newswires,0.0,0.0
311,7/2/2019 3:54:54 PM - ,"Technology Sector Update for 07/02/2019: GOOG,GOOGL,BL,IZEA,CRNT  ",MT Newswires,0.0,0.0
312,7/2/2019 3:54:06 PM - ,"Consumer Sector Update for 07/02/2019: EAST,FRAN,RBZ,FOXF  ",MT Newswires,0.0,0.0
313,7/2/2019 3:54:00 PM ,Most Latam stocks fall as U.S.-China trade optimism fades  ,Reuters,0.5,0.5
314,7/2/2019 3:49:52 PM - ,"Financial Sector Update for 07/02/2019: SRC,SM,LABL,TIGR,PFG,WFC  ",MT Newswires,0.0,0.0
315,7/2/2019 3:48:13 PM - ,RRC Crosses Critical Technical Indicator  ,BNK Invest,0.0,0.45
316,7/2/2019 3:47:44 PM - ,"Energy Sector Update for 07/02/2019: PBR,EQT,XOM,NOG  ",MT Newswires,0.0,0.0
317,7/2/2019 3:46:42 PM - ,10 Stocks That Should Be Every Young Investor’s First Choice  ,InvestorPlace Media,0.175,0.3666666666666667
318,7/2/2019 3:38:28 PM - ,3 Dow Jones Stocks to Buy for the Second Half  ,InvestorPlace Media,-0.08333333333333333,0.08333333333333333
320,7/2/2019 3:25:00 PM - ,"Notable Tuesday Option Activity: MAXR, AJRD, PM  ",BNK Invest,0.5,0.5
321,7/2/2019 3:24:59 PM - ,"Noteworthy Tuesday Option Activity: ALGN, LRCX, CHK  ",BNK Invest,0.0,0.0
322,7/2/2019 3:24:57 PM - ,"Notable Tuesday Option Activity: PXD, ORLY, CACI  ",BNK Invest,0.5,0.5
323,7/2/2019 3:24:33 PM - ,"Noteworthy Tuesday Option Activity: SRE, ECOL, BREW  ",BNK Invest,0.0,0.0
324,7/2/2019 3:23:23 PM - ,Acuity Brands Inc (AYI) Q3 2019 Earnings Call Transcript  ,Motley Fool,0.0,0.0
325,7/2/2019 3:23:00 PM - ,4 Mutual Funds From Sectors That Gained Big in H1  ,Zacks.com,0.0,0.1
326,7/2/2019 3:21:36 PM - ,10 Stocks to Buy for A Summer Rally  ,InvestorPlace Media,0.0,0.0
327,7/2/2019 3:16:00 PM ,Intelsat bonds fall following counter C-band proposal  ,Reuters,0.0,0.1
328,7/2/2019 3:12:00 PM - ,What's Next for Facebook (FB) Stock Heading into Q2 2019 Earnings & Beyond?  ,Zacks.com,0.0,0.0
330,7/2/2019 3:09:00 PM ,"Dollar retreats as U.S.-China trade optimism ebbs, economic headwinds eyed  ",Reuters,0.2,0.2
331,7/2/2019 3:09:00 PM ,"FOREX-Dollar retreats as U.S.-China trade optimism ebbs, economic headwinds eyed  ",Reuters,0.2,0.2
332,7/2/2019 3:08:46 PM - ,Las Vegas Sands (LVS) Passes Through 5% Yield Mark  ,BNK Invest,0.0,0.0
333,7/2/2019 3:08:11 PM - ,KR Crosses Above 3% Yield Territory  ,BNK Invest,0.0,0.1
334,7/2/2019 3:07:49 PM - ,ONEOK (OKE) Shares Cross 5% Yield Mark  ,BNK Invest,0.0,0.0
335,7/2/2019 3:05:07 PM - ,Can Shopify Stock Sustain Its 2019 Growth Rate?  ,InvestorPlace Media,0.0,0.0
336,7/2/2019 3:05:00 PM ,"U.S. yields fall on growth jitters, U.K. bond rally  ",Reuters,0.0,0.0
337,7/2/2019 3:04:14 PM - ,"Cloudflare Outage July 2, 2019: The Affected Sites  ",InvestorPlace Media,0.0,0.0
339,7/2/2019 3:00:00 PM - ,5 Reasons to Switch to an Online Bank Today  ,Motley Fool,0.0,0.0
340,7/2/2019 2:58:12 PM - ,5 Cheap ETFs That Aren’t Actually a Good Value  ,InvestorPlace Media,0.55,0.65
341,7/2/2019 2:57:00 PM - ,Alnylam Submits MAA in Europe for RNAi Therapeutic Givosiran  ,Zacks.com,0.0,0.0
342,7/2/2019 2:55:00 PM - ,Myriad Genetics' Elevate 2020 Plan Holds Promise Amid Issues  ,Zacks.com,0.0,0.0
344,7/2/2019 2:43:45 PM - ,July 4th Deals: 10 Best Sales From Major Retailers  ,InvestorPlace Media,0.53125,0.4
346,7/2/2019 2:40:10 PM - ,"Tuesday Sector Leaders: Utilities, Financial  ",BNK Invest,0.0,0.0
347,7/2/2019 2:39:14 PM - ,Top Buys by Top Brass: President Baker's $938.4K Bet on KYN  ,BNK Invest,0.5,0.5
348,7/2/2019 2:38:07 PM - ,"Tuesday Sector Laggards: Energy, Materials  ",BNK Invest,0.0,0.0
352,7/2/2019 2:28:00 PM - ,"Top Stock Reports for JPMorgan, Thermo Fisher & Broadcom  ",Zacks.com,0.5,0.5
356,7/2/2019 2:23:00 PM ,Zurich Insurance EMEA CEO Amanda Blanc resigns  ,Reuters,0.0,0.0
358,7/2/2019 2:19:29 PM - ,The Trading In Akerna Stock Is Teaching Us a Valuable Lesson  ,InvestorPlace Media,0.0,0.0
359,7/2/2019 2:19:18 PM - ,Tuesday Apple Rumors: iPhone With Fingerprint Sensor Under Screen May Come to China  ,InvestorPlace Media,0.0,0.0
361,7/2/2019 2:16:32 PM - ,Does AMD Stock Have a China Problem?  ,InvestorPlace Media,0.0,0.0
362,7/2/2019 2:14:00 PM ,"Brazil Senate panel says Vale CFO, ex-CEO should be indicted for manslaughter  ",Reuters,0.0,0.0
363,7/2/2019 2:14:00 PM ,"Brazil Senate panel says Vale CFO, ex-CEO should be indicted for murder  ",Reuters,0.0,0.0
364,7/2/2019 2:13:53 PM - ,U.S. Dollar Index Futures (DX) Technical Analysis – Greenback Short-Covering Rally Losing Steam Amid Falling Yields  ,FX Empire,0.0,0.1
365,7/2/2019 2:11:56 PM - ,Global Legalization Will Determine the Fate of Aurora Stock  ,InvestorPlace Media,0.0,0.0
376,7/2/2019 1:41:00 PM ,Irish tax take broadly on target as health overspend reigned in  ,Reuters,0.03125,0.15625
388,7/2/2019 1:22:44 PM - ,Now’s the Time to Cash-In on Nvidia Stock  ,InvestorPlace Media,0.0,0.0
404,7/2/2019 12:48:19 PM - ,Amarin News: Why AMRN Stock Is Soaring Today  ,InvestorPlace Media,0.0,0.0
406,7/2/2019 12:46:38 PM - ,5 IPO Stocks to Buy — According to Wall Street Analysts  ,InvestorPlace Media,0.0,0.0
407,7/2/2019 12:45:00 PM - ,Top Ranked Value Stocks to Buy for July 2nd  ,Zacks.com,0.25,0.25
409,7/2/2019 12:43:11 PM - ,3 Consumer Stocks Loading up on Marijuana  ,InvestorPlace Media,0.0,0.0
411,7/2/2019 12:38:42 PM - ,Can the Momentum of Square Stock Continue?  ,InvestorPlace Media,0.0,0.0
415,7/2/2019 12:26:51 PM - ,The Top 10 Best Sectors in the Market for 2019  ,InvestorPlace Media,0.75,0.4
416,7/2/2019 12:25:00 PM ,Arizona cancels incentive for Nike plant after 'terrible decision' to recall sneaker  ,Reuters,-1.0,1.0
419,7/2/2019 12:22:22 PM - ,"Accuity Brands Earnings: AYI Stock Sinks on Disappointing Sales, Outlook  ",InvestorPlace Media,-0.35,0.35
434,7/2/2019 11:58:44 AM - ,3 Energy Stocks to Trade Now With Confidence  ,InvestorPlace Media,0.0,0.0
446,7/2/2019 11:37:54 AM - ,Best Stocks for 2019: Adobe Stock Is Up 30% YTD — And Still Undervalued  ,InvestorPlace Media,1.0,0.3
468,7/2/2019 11:02:20 AM - ,"How, When and Why to Buy Advanced Micro Devices Stock Again  ",InvestorPlace Media,0.4,0.6
475,7/2/2019 10:55:15 AM - ,Tilray Prepares a Second Act That Could Rekindle TLRY Stock  ,InvestorPlace Media,0.0,0.0
476,7/2/2019 10:53:37 AM - ,You Can’t Do Much Better Than AMD Stock in the Semiconductor Space  ,InvestorPlace Media,0.5,0.5
496,7/2/2019 10:49:19 AM - ,Is Intel Stock About to Get Burned by Microsoft?  ,InvestorPlace Media,0.0,0.0
507,7/2/2019 10:42:31 AM - ,3 Reasons to Buy Disney Stock Now  ,InvestorPlace Media,0.0,0.0
512,7/2/2019 10:40:54 AM - ,Microsoft Stock Is Still Compelling After Recent Rally  ,InvestorPlace Media,0.15,0.425
573,7/2/2019 10:07:00 AM ,"U.S. June auto sales a mixed bag; SUVs, trucks still strong  ",Reuters,0.21666666666666665,0.49166666666666664
574,7/2/2019 10:07:00 AM ,"U.S. June sales a mixed bag for automakers; SUVs, trucks still strong  ",Reuters,0.21666666666666665,0.49166666666666664
846,7/1/2019 5:07:55 AM - ,Does the Stock Market Close Early for the Fourth of July?  ,Kiplinger,0.05,0.15
847,7/1/2019 4:21:35 AM - ,6 Steps to Finding Your Second Act in Retirement  ,Kiplinger,0.0,0.0
1,7/3/2019 11:02:00 AM ,Osram supervisory board to meet to discuss takeover offer  ,Reuters,0.0,0.0
2,7/3/2019 10:49:00 AM ,"UK regulator investigates role of Facebook, Google in ad market  ",Reuters,0.0,0.0
3,7/3/2019 10:48:00 AM ,PES delays union layoffs at refinery complex until Aug 25  ,Reuters,-0.3,0.4
4,7/3/2019 10:41:00 AM ,Global economy heading for trouble as manufacturing and construction shrink  ,Reuters,-0.1,0.1
5,7/3/2019 10:40:00 AM ,S&P 500 hits record high on rising rate cut hopes  ,Reuters,0.16,0.5399999999999999
6,7/3/2019 10:40:00 AM ,US STOCKS-S&P 500 hits record high on rising rate cut hopes  ,Reuters,0.16,0.5399999999999999
7,7/3/2019 10:36:00 AM ,"Weak data, rate cut bets weigh on sterling  ",Reuters,-0.375,0.625
8,7/3/2019 10:36:00 AM ,U.S. yields fall as euro zone yields hit record lows  ,Reuters,0.0,0.0
9,7/3/2019 10:33:53 AM - ,"Nasdaq 100 Movers: AVGO, SYMC  ",BNK Invest,0.0,0.0
10,7/3/2019 10:33:00 AM ,Trump repeats call for U.S. to play 'currency manipulation game'  ,Reuters,-0.4,0.4
11,7/3/2019 10:27:00 AM - ,Why Tesla Stock Jumped Wednesday  ,Motley Fool,0.0,0.0
12,7/3/2019 10:26:00 AM ,"Osram supervisory board to meet to discuss Bain, Carlyle offer  ",Reuters,0.0,0.0
13,7/3/2019 10:22:11 AM - ,"Dow Movers: BA, UNH  ",BNK Invest,0.0,0.0
14,7/3/2019 10:22:00 AM ,Latam FX steady as investors gauge Lagarde's nomination to head ECB  ,Reuters,0.16666666666666666,0.5
15,7/3/2019 10:20:00 AM ,U.S. sanctions Cuban state-run oil firm over Venezuela  ,Reuters,-0.2,0.4
16,7/3/2019 10:19:49 AM - ,"Ex-Dividend Reminder: McCormick, Universal and Walt Disney  ",BNK Invest,0.0,0.0
17,7/3/2019 10:19:36 AM - ,"Ex-Dividend Reminder: Edison International, Quest Diagnostics and Medtronic  ",BNK Invest,0.0,0.0
18,7/3/2019 10:19:24 AM - ,Ex-Div Reminder for Roper Technologies (ROP)  ,BNK Invest,0.0,0.0
19,7/3/2019 10:13:00 AM - ,Jefferies Sees Markets Get Back to Normal  ,Motley Fool,0.075,0.32499999999999996
20,7/3/2019 10:06:00 AM ,Investors swoop on British build-to-rent sector  ,Reuters,0.0,0.0
21,7/3/2019 10:03:00 AM - ,Why Shares of Textron Soared in June  ,Motley Fool,0.0,0.0
22,7/3/2019 10:00:07 AM - ,What Makes Herman Miller (MLHR) a Strong Momentum Stock: Buy Now?  ,Zacks.com,0.4333333333333333,0.7333333333333333
23,7/3/2019 10:00:07 AM - ,What Makes Construction Partners (ROAD) a Strong Momentum Stock: Buy Now?  ,Zacks.com,0.4333333333333333,0.7333333333333333
24,7/3/2019 10:00:06 AM - ,Here's Why BRF (BRFS) is a Great Momentum Stock to Buy  ,Zacks.com,0.8,0.75
25,7/3/2019 10:00:06 AM - ,"Innovative Industrial Properties, Inc. (IIPR) is a Great Momentum Stock: Should You Buy?  ",Zacks.com,0.65,0.875
26,7/3/2019 10:00:06 AM - ,Digital Turbine (APPS) is a Great Momentum Stock: Should You Buy?  ,Zacks.com,0.4,0.375
27,7/3/2019 9:57:00 AM - ,"ADP Payrolls 102K, Trade Deficit Worsens: Countdown to Rate Cut?  ",Zacks.com,0.0,0.0
28,7/3/2019 9:55:00 AM - ,Sun Life Closes Buyout of Majority Stake in BentallGreenOak  ,Zacks.com,0.0,0.0
29,7/3/2019 9:54:00 AM - ,"Duke Energy's Solar Capacity Exceeds 1 GW, Prospects Bright  ",Zacks.com,0.7000000000000001,0.7999999999999999
30,7/3/2019 9:50:00 AM - ,Lockheed Martin Wins $348M Navy Deal to Aid F-35 Program  ,Zacks.com,0.3,0.2
31,7/3/2019 9:47:00 AM ,"Brazil services PMI points to Q2 GDP contraction, possible recession  ",Reuters,0.0,1.0
